t,shoulder_pan_cmd,shoulder_lift_cmd,elbow_flex_cmd,wrist_flex_cmd,wrist_roll_cmd,gripper_cmd
0.10800000000000008,-0.07265279999992202,-1.5230600000006185,1.4852199999993518,0.9100520000002444,0.0,0.0
0.11000000000000008,-0.07257599999992212,-1.5214500000006177,1.4836499999993527,0.9090900000002442,0.0,0.0
0.11200000000000009,-0.07249919999992219,-1.5198400000006171,1.482079999999353,0.9081280000002439,0.0,0.0
0.11400000000000009,-0.07242239999992227,-1.5182300000006166,1.4805099999993538,0.9071660000002436,0.0,0.0
0.11600000000000009,-0.07234559999992235,-1.516620000000616,1.4789399999993544,0.9062040000002434,0.0,0.0
0.11800000000000009,-0.07226879999992243,-1.515010000000615,1.4773699999993553,0.9052420000002431,0.0,0.0
0.12000000000000009,-0.07219199999992251,-1.5134000000006145,1.4757999999993558,0.904280000000243,0.0,0.0
0.1220000000000001,-0.0721151999999226,-1.511790000000614,1.4742299999993564,0.9033180000002426,0.0,0.0
0.1240000000000001,-0.07203839999992268,-1.5101800000006131,1.4726599999993573,0.9023560000002423,0.0,0.0
0.12600000000000008,-0.07196159999992277,-1.5085700000006126,1.4710899999993579,0.9013940000002421,0.0,0.0
0.12800000000000009,-0.07188479999992284,-1.506960000000612,1.4695199999993587,0.9004320000002418,0.0,0.0
0.1300000000000001,-0.07180799999992292,-1.5053500000006113,1.4679499999993593,0.8994700000002416,0.0,0.0
0.1320000000000001,-0.07173119999992301,-1.5037400000006105,1.4663799999993599,0.8985080000002413,0.0,0.0
0.1340000000000001,-0.0716543999999231,-1.50213000000061,1.4648099999993607,0.8975460000002412,0.0,0.0
0.1360000000000001,-0.07157759999992318,-1.5005200000006091,1.4632399999993613,0.8965840000002407,0.0,0.0
0.1380000000000001,-0.07150079999992326,-1.4989100000006086,1.461669999999362,0.8956220000002405,0.0,0.0
0.1400000000000001,-0.07142399999992335,-1.497300000000608,1.4600999999993627,0.8946600000002403,0.0,0.0
0.1420000000000001,-0.07134719999992342,-1.4956900000006073,1.4585299999993633,0.89369800000024,0.0,0.0
0.1440000000000001,-0.0712703999999235,-1.4940800000006067,1.456959999999364,0.8927360000002399,0.0,0.0
0.1460000000000001,-0.07119359999992358,-1.492470000000606,1.4553899999993647,0.8917740000002395,0.0,0.0
0.1480000000000001,-0.07111679999992367,-1.4908600000006054,1.4538199999993655,0.8908120000002393,0.0,0.0
0.1500000000000001,-0.07103999999992375,-1.4892500000006046,1.452249999999366,0.889850000000239,0.0,0.0
0.1520000000000001,-0.07096319999992383,-1.487640000000604,1.4506799999993667,0.8888880000002387,0.0,0.0
0.1540000000000001,-0.07088639999992391,-1.4860300000006033,1.4491099999993675,0.8879260000002385,0.0,0.0
0.1560000000000001,-0.070809599999924,-1.4844200000006027,1.4475399999993683,0.8869640000002382,0.0,0.0
0.1580000000000001,-0.07073279999992407,-1.482810000000602,1.445969999999369,0.8860020000002381,0.0,0.0
0.16000000000000011,-0.07065599999992417,-1.4812000000006014,1.4443999999993695,0.8850400000002376,0.0,0.0
0.16200000000000012,-0.07057919999992425,-1.4795900000006008,1.4428299999993703,0.8840780000002375,0.0,0.0
0.16400000000000012,-0.07050239999992433,-1.4779800000006,1.441259999999371,0.8831160000002372,0.0,0.0
0.16600000000000012,-0.07042559999992441,-1.4763700000005997,1.4396899999993715,0.8821540000002369,0.0,0.0
0.16800000000000012,-0.0703487999999245,-1.4747600000005987,1.4381199999993726,0.8811920000002367,0.0,0.0
0.17000000000000012,-0.07027199999992459,-1.4731500000005981,1.436549999999373,0.8802300000002364,0.0,0.0
0.17200000000000013,-0.07019519999992466,-1.4715400000005974,1.4349799999993735,0.8792680000002361,0.0,0.0
0.17400000000000013,-0.07011839999992474,-1.4699300000005968,1.4334099999993746,0.8783060000002358,0.0,0.0
0.17600000000000013,-0.07004159999992482,-1.468320000000596,1.431839999999375,0.8773440000002357,0.0,0.0
0.17800000000000013,-0.0699647999999249,-1.4667100000005957,1.4302699999993758,0.8763820000002354,0.0,0.0
0.18000000000000013,-0.06988799999992498,-1.4651000000005951,1.4286999999993766,0.8754200000002351,0.0,0.0
0.18200000000000013,-0.06981119999992506,-1.4634900000005941,1.427129999999377,0.8744580000002349,0.0,0.0
0.18400000000000014,-0.06973439999992515,-1.4618800000005936,1.4255599999993778,0.8734960000002345,0.0,0.0
0.18600000000000014,-0.06965759999992523,-1.4602700000005928,1.4239899999993784,0.8725340000002344,0.0,0.0
0.18800000000000014,-0.06958079999992531,-1.4586600000005923,1.4224199999993792,0.871572000000234,0.0,0.0
0.19000000000000014,-0.0695039999999254,-1.4570500000005915,1.4208499999993798,0.8706100000002338,0.0,0.0
0.19200000000000014,-0.06942719999992548,-1.4554400000005911,1.4192799999993804,0.8696480000002336,0.0,0.0
0.19400000000000014,-0.06935039999992557,-1.4538300000005902,1.4177099999993812,0.8686860000002333,0.0,0.0
0.19600000000000015,-0.06927359999992565,-1.4522200000005896,1.4161399999993818,0.867724000000233,0.0,0.0
0.19800000000000015,-0.06919679999992573,-1.450610000000589,1.4145699999993826,0.8667620000002327,0.0,0.0
0.20000000000000015,-0.06911999999992581,-1.4490000000005883,1.4129999999993832,0.8658000000002326,0.0,0.0
0.20200000000000015,-0.06904319999992589,-1.4473900000005877,1.4114299999993838,0.8648380000002323,0.0,0.0
0.20400000000000015,-0.06896639999992597,-1.4457800000005872,1.4098599999993846,0.863876000000232,0.0,0.0
0.20600000000000016,-0.06888959999992605,-1.4441700000005864,1.4082899999993852,0.8629140000002318,0.0,0.0
0.20800000000000016,-0.06881279999992614,-1.4425600000005856,1.406719999999386,0.8619520000002314,0.0,0.0
0.21000000000000016,-0.06873599999992622,-1.440950000000585,1.4051499999993866,0.8609900000002312,0.0,0.0
0.21200000000000016,-0.0686591999999263,-1.4393400000005843,1.4035799999993872,0.8600280000002309,0.0,0.0
0.21400000000000016,-0.06858239999992638,-1.4377300000005837,1.402009999999388,0.8590660000002308,0.0,0.0
0.21600000000000016,-0.06850559999992646,-1.4361200000005832,1.4004399999993886,0.8581040000002305,0.0,0.0
0.21800000000000017,-0.06842879999992656,-1.4345100000005826,1.3988699999993894,0.8571420000002302,0.0,0.0
0.22000000000000017,-0.06835199999992664,-1.4329000000005818,1.39729999999939,0.8561800000002299,0.0,0.0
0.22200000000000017,-0.06827519999992672,-1.431290000000581,1.3957299999993906,0.8552180000002296,0.0,0.0
0.22400000000000017,-0.0681983999999268,-1.4296800000005805,1.3941599999993914,0.8542560000002294,0.0,0.0
0.22600000000000017,-0.06812159999992688,-1.4280700000005797,1.3925899999993923,0.8532940000002291,0.0,0.0
0.22800000000000017,-0.06804479999992696,-1.4264600000005792,1.3910199999993929,0.852332000000229,0.0,0.0
0.23000000000000018,-0.06796799999992705,-1.4248500000005786,1.3894499999993934,0.8513700000002286,0.0,0.0
0.23200000000000018,-0.06789119999992713,-1.4232400000005778,1.3878799999993943,0.8504080000002283,0.0,0.0
0.23400000000000018,-0.06781439999992721,-1.421630000000577,1.3863099999993949,0.8494460000002281,0.0,0.0
0.23600000000000018,-0.06773759999992729,-1.4200200000005765,1.3847399999993955,0.8484840000002278,0.0,0.0
0.23800000000000018,-0.06766079999992737,-1.418410000000576,1.3831699999993965,0.8475220000002276,0.0,0.0
0.24000000000000019,-0.06758399999992745,-1.4168000000005752,1.3815999999993969,0.8465600000002274,0.0,0.0
0.2420000000000002,-0.06750719999992753,-1.4151900000005746,1.3800299999993975,0.8455980000002271,0.0,0.0
0.2440000000000002,-0.06743039999992761,-1.4135800000005738,1.3784599999993985,0.8446360000002268,0.0,0.0
0.2460000000000002,-0.0673535999999277,-1.4119700000005733,1.3768899999993989,0.8436740000002265,0.0,0.0
0.2480000000000002,-0.06727679999992779,-1.4103600000005725,1.3753199999993997,0.8427120000002263,0.0,0.0
0.25000000000000017,-0.06719999999992787,-1.408750000000572,1.3737499999994005,0.841750000000226,0.0,0.0
0.25200000000000017,-0.06712319999992795,-1.4071400000005712,1.3721799999994009,0.8407880000002259,0.0,0.0
0.25400000000000017,-0.06704639999992804,-1.4055300000005706,1.3706099999994017,0.8398260000002254,0.0,0.0
0.25600000000000017,-0.06696959999992812,-1.4039200000005698,1.3690399999994023,0.8388640000002253,0.0,0.0
0.2580000000000002,-0.0668927999999282,-1.4023100000005693,1.367469999999403,0.837902000000225,0.0,0.0
0.2600000000000002,-0.06681599999992828,-1.4007000000005687,1.3658999999994037,0.8369400000002247,0.0,0.0
0.2620000000000002,-0.06673919999992836,-1.399090000000568,1.3643299999994043,0.8359780000002245,0.0,0.0
0.2640000000000002,-0.06666239999992844,-1.3974800000005674,1.3627599999994051,0.8350160000002242,0.0,0.0
0.2660000000000002,-0.06658559999992852,-1.3958700000005666,1.3611899999994057,0.8340540000002239,0.0,0.0
0.2680000000000002,-0.0665087999999286,-1.3942600000005663,1.3596199999994065,0.8330920000002237,0.0,0.0
0.2700000000000002,-0.06643199999992869,-1.3926500000005653,1.3580499999994071,0.8321300000002235,0.0,0.0
0.2720000000000002,-0.06635519999992877,-1.3910400000005647,1.3564799999994077,0.8311680000002232,0.0,0.0
0.2740000000000002,-0.06627839999992885,-1.389430000000564,1.3549099999994085,0.8302060000002229,0.0,0.0
0.2760000000000002,-0.06620159999992895,-1.3878200000005634,1.3533399999994091,0.8292440000002227,0.0,0.0
0.2780000000000002,-0.06612479999992903,-1.3862100000005628,1.35176999999941,0.8282820000002223,0.0,0.0
0.2800000000000002,-0.06604799999992911,-1.3846000000005623,1.3501999999994105,0.8273200000002222,0.0,0.0
0.2820000000000002,-0.06597119999992919,-1.3829900000005617,1.3486299999994114,0.8263580000002219,0.0,0.0
0.2840000000000002,-0.06589439999992927,-1.3813800000005607,1.347059999999412,0.8253960000002216,0.0,0.0
0.2860000000000002,-0.06581759999992935,-1.3797700000005602,1.3454899999994125,0.8244340000002214,0.0,0.0
0.2880000000000002,-0.06574079999992943,-1.3781600000005594,1.3439199999994134,0.8234720000002211,0.0,0.0
0.2900000000000002,-0.06566399999992951,-1.3765500000005588,1.342349999999414,0.8225100000002208,0.0,0.0
0.2920000000000002,-0.0655871999999296,-1.3749400000005583,1.3407799999994148,0.8215480000002205,0.0,0.0
0.2940000000000002,-0.06551039999992968,-1.3733300000005577,1.3392099999994154,0.8205860000002204,0.0,0.0
0.2960000000000002,-0.06543359999992976,-1.3717200000005567,1.3376399999994162,0.8196240000002201,0.0,0.0
0.2980000000000002,-0.06535679999992984,-1.3701100000005562,1.3360699999994168,0.8186620000002198,0.0,0.0
0.3000000000000002,-0.06527999999992992,-1.3685000000005556,1.3344999999994174,0.8177000000002196,0.0,0.0
0.3020000000000002,-0.06520319999993,-1.3668900000005548,1.3329299999994182,0.8167380000002192,0.0,0.0
0.3040000000000002,-0.0651263999999301,-1.3652800000005543,1.3313599999994188,0.815776000000219,0.0,0.0
0.3060000000000002,-0.06504959999993018,-1.3636700000005537,1.3297899999994194,0.8148140000002188,0.0,0.0
0.3080000000000002,-0.06497279999993026,-1.362060000000553,1.3282199999994204,0.8138520000002186,0.0,0.0
0.3100000000000002,-0.06489599999993034,-1.3604500000005522,1.3266499999994208,0.8128900000002183,0.0,0.0
0.3120000000000002,-0.06481919999993042,-1.3588400000005516,1.3250799999994216,0.811928000000218,0.0,0.0
0.3140000000000002,-0.0647423999999305,-1.3572300000005508,1.3235099999994224,0.8109660000002177,0.0,0.0
0.3160000000000002,-0.06466559999993059,-1.3556200000005503,1.3219399999994228,0.8100040000002174,0.0,0.0
0.3180000000000002,-0.06458879999993067,-1.3540100000005497,1.3203699999994236,0.8090420000002172,0.0,0.0
0.32000000000000023,-0.06451199999993075,-1.352400000000549,1.3187999999994244,0.808080000000217,0.0,0.0
0.32200000000000023,-0.06443519999993083,-1.3507900000005484,1.317229999999425,0.8071180000002168,0.0,0.0
0.32400000000000023,-0.06435839999993091,-1.3491800000005476,1.3156599999994256,0.8061560000002165,0.0,0.0
0.32600000000000023,-0.064281599999931,-1.347570000000547,1.3140899999994262,0.8051940000002161,0.0,0.0
0.32800000000000024,-0.06420479999993108,-1.3459600000005463,1.312519999999427,0.8042320000002159,0.0,0.0
0.33000000000000024,-0.06412799999993116,-1.3443500000005457,1.3109499999994276,0.8032700000002156,0.0,0.0
0.33200000000000024,-0.06405119999993124,-1.3427400000005452,1.3093799999994287,0.8023080000002154,0.0,0.0
0.33400000000000024,-0.06397439999993133,-1.3411300000005444,1.307809999999429,0.8013460000002152,0.0,0.0
0.33600000000000024,-0.06389759999993141,-1.3395200000005436,1.3062399999994296,0.8003840000002149,0.0,0.0
0.33800000000000024,-0.0638207999999315,-1.337910000000543,1.3046699999994305,0.7994220000002146,0.0,0.0
0.34000000000000025,-0.06374399999993158,-1.3363000000005425,1.303099999999431,0.7984600000002143,0.0,0.0
0.34200000000000025,-0.06366719999993166,-1.3346900000005417,1.3015299999994319,0.7974980000002141,0.0,0.0
0.34400000000000025,-0.06359039999993174,-1.3330800000005414,1.2999599999994325,0.7965360000002139,0.0,0.0
0.34600000000000025,-0.06351359999993182,-1.3314700000005404,1.298389999999433,0.7955740000002137,0.0,0.0
0.34800000000000025,-0.0634367999999319,-1.3298600000005398,1.2968199999994339,0.7946120000002133,0.0,0.0
0.35000000000000026,-0.06335999999993198,-1.328250000000539,1.2952499999994345,0.7936500000002131,0.0,0.0
0.35200000000000026,-0.06328319999993207,-1.3266400000005385,1.2936799999994353,0.7926880000002128,0.0,0.0
0.35400000000000026,-0.06320639999993215,-1.3250300000005377,1.2921099999994359,0.7917260000002125,0.0,0.0
0.35600000000000026,-0.06312959999993223,-1.3234200000005372,1.2905399999994365,0.7907640000002123,0.0,0.0
0.35800000000000026,-0.06305279999993231,-1.3218100000005368,1.2889699999994373,0.7898020000002121,0.0,0.0
0.36000000000000026,-0.06297599999993239,-1.3202000000005358,1.2873999999994379,0.7888400000002117,0.0,0.0
0.36200000000000027,-0.06289919999993249,-1.3185900000005353,1.2858299999994387,0.7878780000002115,0.0,0.0
0.36400000000000027,-0.06282239999993257,-1.3169800000005345,1.2842599999994393,0.7869160000002113,0.0,0.0
0.36600000000000027,-0.06274559999993265,-1.315370000000534,1.2826899999994401,0.785954000000211,0.0,0.0
0.36800000000000027,-0.06266879999993273,-1.3137600000005332,1.2811199999994407,0.7849920000002107,0.0,0.0
0.3700000000000003,-0.06259199999993281,-1.3121500000005328,1.2795499999994413,0.7840300000002105,0.0,0.0
0.3720000000000003,-0.0625151999999329,-1.3105400000005318,1.2779799999994421,0.7830680000002102,0.0,0.0
0.3740000000000003,-0.062438399999932975,-1.3089300000005313,1.2764099999994427,0.7821060000002099,0.0,0.0
0.3760000000000003,-0.06236159999993306,-1.3073200000005307,1.2748399999994433,0.7811440000002097,0.0,0.0
0.3780000000000003,-0.06228479999993314,-1.30571000000053,1.2732699999994443,0.7801820000002094,0.0,0.0
0.3800000000000003,-0.06220799999993322,-1.3041000000005294,1.2716999999994447,0.7792200000002092,0.0,0.0
0.3820000000000003,-0.0621311999999333,-1.3024900000005288,1.2701299999994455,0.778258000000209,0.0,0.0
0.3840000000000003,-0.062054399999933396,-1.300880000000528,1.2685599999994464,0.7772960000002086,0.0,0.0
0.3860000000000003,-0.06197759999993347,-1.2992700000005273,1.2669899999994467,0.7763340000002084,0.0,0.0
0.3880000000000003,-0.06190079999993355,-1.2976600000005267,1.2654199999994475,0.7753720000002082,0.0,0.0
0.3900000000000003,-0.06182399999993363,-1.296050000000526,1.2638499999994484,0.7744100000002079,0.0,0.0
0.3920000000000003,-0.06174719999993372,-1.2944400000005254,1.262279999999449,0.7734480000002076,0.0,0.0
0.3940000000000003,-0.061670399999933796,-1.2928300000005248,1.2607099999994495,0.7724860000002074,0.0,0.0
0.3960000000000003,-0.06159359999993388,-1.2912200000005243,1.2591399999994501,0.771524000000207,0.0,0.0
0.3980000000000003,-0.06151679999993396,-1.2896100000005235,1.257569999999451,0.7705620000002068,0.0,0.0
0.4000000000000003,-0.06143999999993405,-1.2880000000005227,1.2559999999994516,0.7696000000002066,0.0,0.0
0.4020000000000003,-0.06136319999993413,-1.2863900000005222,1.2544299999994526,0.7686380000002064,0.0,0.0
0.4040000000000003,-0.06128639999993421,-1.2847800000005214,1.252859999999453,0.7676760000002061,0.0,0.0
0.4060000000000003,-0.06120959999993429,-1.2831700000005208,1.2512899999994536,0.7667140000002058,0.0,0.0
0.4080000000000003,-0.06113279999993437,-1.2815600000005203,1.2497199999994544,0.7657520000002055,0.0,0.0
0.4100000000000003,-0.061055999999934454,-1.2799500000005195,1.248149999999455,0.7647900000002053,0.0,0.0
0.4120000000000003,-0.060979199999934536,-1.2783400000005187,1.2465799999994558,0.763828000000205,0.0,0.0
0.4140000000000003,-0.06090239999993463,-1.2767300000005182,1.2450099999994564,0.7628660000002048,0.0,0.0
0.4160000000000003,-0.060825599999934706,-1.2751200000005176,1.243439999999457,0.7619040000002046,0.0,0.0
0.4180000000000003,-0.06074879999993479,-1.2735100000005168,1.2418699999994578,0.7609420000002043,0.0,0.0
0.4200000000000003,-0.06067199999993487,-1.2719000000005163,1.2402999999994584,0.7599800000002039,0.0,0.0
0.4220000000000003,-0.06059519999993496,-1.2702900000005155,1.2387299999994592,0.7590180000002037,0.0,0.0
0.4240000000000003,-0.06051839999993503,-1.268680000000515,1.2371599999994598,0.7580560000002035,0.0,0.0
0.4260000000000003,-0.06044159999993511,-1.2670700000005142,1.2355899999994604,0.7570940000002032,0.0,0.0
0.4280000000000003,-0.0603647999999352,-1.2654600000005136,1.2340199999994612,0.756132000000203,0.0,0.0
0.4300000000000003,-0.06028799999993528,-1.2638500000005128,1.2324499999994618,0.7551700000002028,0.0,0.0
0.43200000000000033,-0.060211199999935364,-1.2622400000005123,1.2308799999994626,0.7542080000002024,0.0,0.0
0.43400000000000033,-0.060134399999935445,-1.2606300000005115,1.2293099999994632,0.7532460000002021,0.0,0.0
0.43600000000000033,-0.060057599999935526,-1.259020000000511,1.227739999999464,0.7522840000002019,0.0,0.0
0.43800000000000033,-0.05998079999993561,-1.2574100000005104,1.2261699999994646,0.7513220000002017,0.0,0.0
0.44000000000000034,-0.05990399999993569,-1.2558000000005096,1.2245999999994652,0.7503600000002014,0.0,0.0
0.44200000000000034,-0.05982719999993578,-1.254190000000509,1.223029999999466,0.7493980000002011,0.0,0.0
0.44400000000000034,-0.059750399999935866,-1.2525800000005083,1.2214599999994666,0.7484360000002009,0.0,0.0
0.44600000000000034,-0.05967359999993594,-1.250970000000508,1.2198899999994672,0.7474740000002006,0.0,0.0
0.44800000000000034,-0.05959679999993602,-1.249360000000507,1.2183199999994683,0.7465120000002003,0.0,0.0
0.45000000000000034,-0.0595199999999361,-1.2477500000005064,1.2167499999994686,0.7455500000002001,0.0,0.0
0.45200000000000035,-0.05944319999993619,-1.2461400000005056,1.2151799999994695,0.7445880000001999,0.0,0.0
0.45400000000000035,-0.059366399999936266,-1.244530000000505,1.2136099999994703,0.7436260000001995,0.0,0.0
0.45600000000000035,-0.059289599999936354,-1.2429200000005045,1.2120399999994707,0.7426640000001993,0.0,0.0
0.45800000000000035,-0.059212799999936436,-1.241310000000504,1.2104699999994715,0.7417020000001991,0.0,0.0
0.46000000000000035,-0.05913599999993652,-1.2397000000005034,1.208899999999472,0.7407400000001988,0.0,0.0
0.46200000000000035,-0.0590591999999366,-1.2380900000005024,1.2073299999994729,0.7397780000001986,0.0,0.0
0.46400000000000036,-0.05898239999993668,-1.2364800000005018,1.2057599999994735,0.7388160000001983,0.0,0.0
0.46600000000000036,-0.05890559999993676,-1.234870000000501,1.204189999999474,0.737854000000198,0.0,0.0
0.46800000000000036,-0.05882879999993684,-1.2332600000005005,1.2026199999994749,0.7368920000001977,0.0,0.0
0.47000000000000036,-0.058751999999936924,-1.2316500000004997,1.2010499999994755,0.7359300000001975,0.0,0.0
0.47200000000000036,-0.05867519999993701,-1.2300400000004994,1.1994799999994763,0.7349680000001974,0.0,0.0
0.47400000000000037,-0.0585983999999371,-1.2284300000004984,1.197909999999477,0.734006000000197,0.0,0.0
0.47600000000000037,-0.058521599999937175,-1.2268200000004978,1.1963399999994775,0.7330440000001968,0.0,0.0
0.47800000000000037,-0.05844479999993726,-1.2252100000004973,1.1947699999994783,0.7320820000001964,0.0,0.0
0.48000000000000037,-0.05836799999993734,-1.2236000000004965,1.193199999999479,0.7311200000001962,0.0,0.0
0.4820000000000004,-0.058291199999937426,-1.221990000000496,1.1916299999994797,0.730158000000196,0.0,0.0
0.4840000000000004,-0.0582143999999375,-1.2203800000004954,1.1900599999994803,0.7291960000001957,0.0,0.0
0.4860000000000004,-0.05813759999993759,-1.2187700000004946,1.188489999999481,0.7282340000001954,0.0,0.0
0.4880000000000004,-0.05806079999993767,-1.2171600000004938,1.1869199999994817,0.7272720000001952,0.0,0.0
0.4900000000000004,-0.05798399999993775,-1.2155500000004933,1.1853499999994823,0.7263100000001949,0.0,0.0
0.4920000000000004,-0.05790719999993783,-1.2139400000004925,1.1837799999994831,0.7253480000001946,0.0,0.0
0.4940000000000004,-0.057830399999937915,-1.212330000000492,1.1822099999994837,0.7243860000001944,0.0,0.0
0.4960000000000004,-0.057753599999937996,-1.2107200000004914,1.1806399999994843,0.7234240000001942,0.0,0.0
0.4980000000000004,-0.05767679999993808,-1.2091100000004906,1.1790699999994851,0.7224620000001939,0.0,0.0
0.5000000000000003,-0.057599999999938166,-1.20750000000049,1.177499999999486,0.7215000000001937,0.0,0.0
0.5020000000000003,-0.057523199999938254,-1.2058900000004895,1.1759299999994866,0.7205380000001934,0.0,0.0
0.5040000000000003,-0.057446399999938336,-1.2042800000004887,1.1743599999994871,0.7195760000001931,0.0,0.0
0.5060000000000003,-0.05736959999993842,-1.2026700000004882,1.172789999999488,0.718614000000193,0.0,0.0
0.5080000000000003,-0.05729279999993849,-1.2010600000004874,1.1712199999994886,0.7176520000001926,0.0,0.0
